Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
DisGeNET,35,C1336708,Testicular Germ Cell Tumor,,-4,5.6,5.5,30244,208,207,8,3.9,1.3,595|596|1026|2099|3728|4292|5728|7040,CCND1|BCL2|CDKN1A|ESR1|JUP|MLH1|PTEN|TGFB1,-2.5,cluster_1_x_name
DisGeNET,35,C0011334,Dental caries,,-4,4.4,5.2,30244,330,207,10,4.8,1.5,744|857|1500|2099|2309|2697|3663|5728|7040|8842,MPPED2|CAV1|CTNND1|ESR1|FOXO3|GJA1|IRF5|PTEN|TGFB1|PROM1,-2.5,cluster_1_x_name
DisGeNET,35,C0153349,Malignant neoplasm of tongue,,-4,6.6,5.8,30244,155,207,7,3.4,1.3,595|857|1605|2309|2335|5728|7040,CCND1|CAV1|DAG1|FOXO3|FN1|PTEN|TGFB1,-2.5,cluster_1_x_name
DisGeNET,35,C0280313,Squamous cell carcinoma of oropharynx,,-4,6.6,5.8,30244,155,207,7,3.4,1.3,595|596|1026|2260|5241|5728|7040,CCND1|BCL2|CDKN1A|FGFR1|PGR|PTEN|TGFB1,-2.5,cluster_1_x_name
DisGeNET,35,C0521170,Osteoporotic Fractures,,-4,8.1,6.2,30244,108,207,6,2.9,1.2,348|2099|2260|4846|7040|8572,APOE|ESR1|FGFR1|NOS3|TGFB1|PDLIM4,-2.4,cluster_1_x_name
DisGeNET,35,C0008354,Cholera,,-4,5.6,5.5,30244,209,207,8,3.9,1.3,348|596|857|1152|1593|2099|5728|6523,APOE|BCL2|CAV1|CKB|CYP27A1|ESR1|PTEN|SLC5A1,-2.4,cluster_1_x_name
Transcription Factor Targets,16,M11390,RACCACAR AML Q6,,-4,4.9,5.3,30244,268,207,9,4.3,1.4,463|658|905|2260|7094|8412|10783|23411|84251,ZFHX3|BMPR1B|CCNT2|FGFR1|TLN1|BCAR3|NEK6|SIRT1|SGIP1,-2.4,cluster_1_x_name
DisGeNET,35,C0038580,Substance Dependence,,-4,6.6,5.8,30244,156,207,7,3.4,1.3,1129|3643|4988|5581|6581|8412|84871,CHRM2|INSR|OPRM1|PRKCE|SLC22A3|BCAR3|AGBL4,-2.4,cluster_1_x_name
TRRUST,34,TRR01529,Regulated by: WT1,,-4,11,6.7,30244,68,207,5,2.4,1.1,596|898|1026|4088|7329,BCL2|CCNE1|CDKN1A|SMAD3|UBE2I,-2.4,cluster_1_x_name
DisGeNET,35,C0239137,Coxa valga,,-4,11,6.7,30244,68,207,5,2.4,1.1,1855|2904|7040|8289|10060,DVL1|GRIN2B|TGFB1|ARID1A|ABCC9,-2.4,cluster_1_x_name
DisGeNET,35,C0562350,Hip circumference,,-4,11,6.7,30244,68,207,5,2.4,1.1,2309|2696|5587|6934|79068,FOXO3|GIPR|PRKD1|TCF7L2|FTO,-2.4,cluster_1_x_name
DisGeNET,35,C4524040,Atherogenic dyslipidaemia,,-4,16,7.6,30244,36,207,4,1.9,0.96,348|4035|6934|9213,APOE|LRP1|TCF7L2|XPR1,-2.4,cluster_1_x_name
DisGeNET,35,C4728082,Severe hypoglycaemia,,-4,16,7.6,30244,36,207,4,1.9,0.96,154|348|2696|6833,ADRB2|APOE|GIPR|ABCC8,-2.4,cluster_1_x_name
DisGeNET,35,C0234533,Generalized seizures,,-4,5.6,5.5,30244,210,207,8,3.9,1.3,348|1106|3767|4988|5530|6546|7040|23236,APOE|CHD2|KCNJ11|OPRM1|PPP3CA|SLC8A1|TGFB1|PLCB1,-2.4,cluster_1_x_name
DisGeNET,35,C0751495,"Seizures, Focal",,-4,5.6,5.5,30244,210,207,8,3.9,1.3,348|1106|3767|4988|5728|6546|23236|23327,APOE|CHD2|KCNJ11|OPRM1|PTEN|SLC8A1|PLCB1|NEDD4L,-2.4,cluster_1_x_name
Transcription Factor Targets,16,M12818,AML Q6,,-4,4.9,5.3,30244,269,207,9,4.3,1.4,463|857|1843|1844|7094|8412|10266|10783|84251,ZFHX3|CAV1|DUSP1|DUSP2|TLN1|BCAR3|RAMP2|NEK6|SGIP1,-2.4,cluster_1_x_name
DisGeNET,35,C1332629,"Breast Fibrocystic Change, Proliferative Type",,-4,31,9.4,30244,14,207,3,1.4,0.83,596|2099|7040,BCL2|ESR1|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C0271685,Diabetic Amyotrophy,,-4,31,9.4,30244,14,207,3,1.4,0.83,1129|3643|7040,CHRM2|INSR|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C0393835,Diabetic Asymmetric Polyneuropathy,,-4,31,9.4,30244,14,207,3,1.4,0.83,1129|3643|7040,CHRM2|INSR|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C0271678,Diabetic Mononeuropathy,,-4,31,9.4,30244,14,207,3,1.4,0.83,1129|3643|7040,CHRM2|INSR|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C4280765,Abnormal C-peptide level,,-4,31,9.4,30244,14,207,3,1.4,0.83,3643|3767|6833,INSR|KCNJ11|ABCC8,-2.4,cluster_1_x_name
DisGeNET,35,C0263662,Disseminated eosinophilic collagen disease,,-4,31,9.4,30244,14,207,3,1.4,0.83,2260|4773|5156,FGFR1|NFATC2|PDGFRA,-2.4,cluster_1_x_name
DisGeNET,35,C0271686,Diabetic Autonomic Neuropathy,,-4,31,9.4,30244,14,207,3,1.4,0.83,1129|3643|7040,CHRM2|INSR|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C3696962,Coronary microvascular dysfunction,,-4,31,9.4,30244,14,207,3,1.4,0.83,857|1557|2099,CAV1|CYP2C19|ESR1,-2.4,cluster_1_x_name
DisGeNET,35,C0400807,Stress ulcer of stomach,,-4,31,9.4,30244,14,207,3,1.4,0.83,1398|5970|6857,CRK|RELA|SYT1,-2.4,cluster_1_x_name
TRRUST,34,TRR00473,Regulated by: HDAC7,,-4,31,9.4,30244,14,207,3,1.4,0.83,1026|2099|4205,CDKN1A|ESR1|MEF2A,-2.4,cluster_1_x_name
DisGeNET,35,C0271674,Asymmetric Diabetic Proximal Motor Neuropathy,,-4,31,9.4,30244,14,207,3,1.4,0.83,1129|3643|7040,CHRM2|INSR|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C0271673,Symmetric Diabetic Proximal Motor Neuropathy,,-4,31,9.4,30244,14,207,3,1.4,0.83,1129|3643|7040,CHRM2|INSR|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C2741638,Stress ulcer,,-4,31,9.4,30244,14,207,3,1.4,0.83,1398|5970|6857,CRK|RELA|SYT1,-2.4,cluster_1_x_name
DisGeNET,35,C0558353,Tongue Carcinoma,,-4,6.5,5.8,30244,157,207,7,3.4,1.3,595|596|857|1605|2335|5728|7040,CCND1|BCL2|CAV1|DAG1|FN1|PTEN|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C0004565,"Melanoma, B16",,-4,6.5,5.8,30244,157,207,7,3.4,1.3,596|1398|2099|4881|5728|7040|23166,BCL2|CRK|ESR1|NPR1|PTEN|TGFB1|STAB1,-2.4,cluster_1_x_name
DisGeNET,35,C0730328,Central Serous Chorioretinopathy,,-4,5.5,5.5,30244,211,207,8,3.9,1.3,857|1398|2335|5728|6581|7040|8842|56992,CAV1|CRK|FN1|PTEN|SLC22A3|TGFB1|PROM1|KIF15,-2.4,cluster_1_x_name
Cell Type Signatures,7,M39221,LAKE ADULT KIDNEY C2 PODOCYTES,,-3.9,5.5,5.5,30244,212,207,8,3.9,1.3,2534|3672|4643|7049|8633|26577|84251|85004,FYN|ITGA1|MYO1E|TGFBR3|UNC5C|PCOLCE2|SGIP1|RERG,-2.4,cluster_1_x_name
DisGeNET,35,C0349782,Ischemic cardiomyopathy,,-3.9,8,6.1,30244,110,207,6,2.9,1.2,2099|2697|6523|7040|50507|54822,ESR1|GJA1|SLC5A1|TGFB1|NOX4|TRPM7,-2.4,cluster_1_x_name
DisGeNET,35,C0014060,"Encephalitis, St. Louis",,-3.9,4.8,5.3,30244,272,207,9,4.3,1.4,348|596|2099|2335|3663|5970|6857|7040|259230,APOE|BCL2|ESR1|FN1|IRF5|RELA|SYT1|TGFB1|SGMS1,-2.4,cluster_1_x_name
Transcription Factor Targets,16,M2490,STAT6 01,,-3.9,4.8,5.3,30244,272,207,9,4.3,1.4,2335|2534|4792|4883|5581|5596|5970|6541|23327,FN1|FYN|NFKBIA|NPR3|PRKCE|MAPK4|RELA|SLC7A1|NEDD4L,-2.4,cluster_1_x_name
DisGeNET,35,C0278764,Adult Burkitt Lymphoma,,-3.9,3.7,4.9,30244,475,207,12,5.8,1.6,406|596|1026|1844|2268|2335|3159|3643|4773|5728|7040|80824,BMAL1|BCL2|CDKN1A|DUSP2|FGR|FN1|HMGA1|INSR|NFATC2|PTEN|TGFB1|DUSP16,-2.4,cluster_1_x_name
DisGeNET,35,C0026499,Monosomy,,-3.9,5.5,5.5,30244,213,207,8,3.9,1.3,595|1026|2099|5156|5241|5728|6237|6497,CCND1|CDKN1A|ESR1|PDGFRA|PGR|PTEN|RRAS|SKI,-2.4,cluster_1_x_name
DisGeNET,35,C0023051,Laryngeal Diseases,,-3.9,6.4,5.7,30244,159,207,7,3.4,1.3,595|596|1026|2260|2669|4292|7040,CCND1|BCL2|CDKN1A|FGFR1|GEM|MLH1|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C1855520,"Hyperglycemia, Postprandial",,-3.9,16,7.5,30244,37,207,4,1.9,0.96,3159|3643|4846|8660,HMGA1|INSR|NOS3|IRS2,-2.4,cluster_1_x_name
DisGeNET,35,C0221238,Mesangial proliferative glomerulonephritis,,-3.9,16,7.5,30244,37,207,4,1.9,0.96,2260|2335|7040|23411,FGFR1|FN1|TGFB1|SIRT1,-2.4,cluster_1_x_name
DisGeNET,35,C4551854,HYPOPLASTIC LEFT HEART SYNDROME 1,,-3.9,16,7.5,30244,37,207,4,1.9,0.96,348|2260|2697|4624,APOE|FGFR1|GJA1|MYH6,-2.4,cluster_1_x_name
DisGeNET,35,C1168327,High-Grade Prostatic Intraepithelial Neoplasia,,-3.9,7.9,6,30244,111,207,6,2.9,1.2,596|857|1843|2099|5728|23411,BCL2|CAV1|DUSP1|ESR1|PTEN|SIRT1,-2.4,cluster_1_x_name
DisGeNET,35,C1402315,Vascular lesions,,-3.9,7.9,6,30244,111,207,6,2.9,1.2,348|358|1655|2669|2697|7040,APOE|AQP1|DDX5|GEM|GJA1|TGFB1,-2.4,cluster_1_x_name
TRRUST,34,TRR00780,Regulated by: MYC,,-3.9,7.9,6,30244,111,207,6,2.9,1.2,595|596|898|1026|7514|8842,CCND1|BCL2|CCNE1|CDKN1A|XPO1|PROM1,-2.4,cluster_1_x_name
DisGeNET,35,C0016412,Folic Acid Deficiency,,-3.9,10,6.6,30244,70,207,5,2.4,1.1,348|596|1855|2099|7040,APOE|BCL2|DVL1|ESR1|TGFB1,-2.4,cluster_1_x_name
Transcription Factor Targets,16,M399,SMTTTTGT UNKNOWN,,-3.9,3.9,5,30244,407,207,11,5.3,1.6,1106|1655|3728|4035|5571|6541|8554|8633|10818|50507|57580,CHD2|DDX5|JUP|LRP1|PRKAG1|SLC7A1|PIAS1|UNC5C|FRS2|NOX4|PREX1,-2.4,cluster_1_x_name
DisGeNET,35,C2937421,Prostatic Hyperplasia,,-3.9,7.8,6,30244,112,207,6,2.9,1.2,596|2099|7040|8503|54822|55107,BCL2|ESR1|TGFB1|PIK3R3|TRPM7|ANO1,-2.4,cluster_1_x_name
DisGeNET,35,C0035369,Retroviridae Infections,,-3.9,7.8,6,30244,112,207,6,2.9,1.2,154|1026|2697|5728|7040|7514,ADRB2|CDKN1A|GJA1|PTEN|TGFB1|XPO1,-2.4,cluster_1_x_name
DisGeNET,35,C4048329,Immunosuppression,,-3.9,3.2,4.7,30244,632,207,14,6.8,1.7,348|595|596|857|1398|2099|2335|2669|4035|5156|5241|5728|7040|23411,APOE|CCND1|BCL2|CAV1|CRK|ESR1|FN1|GEM|LRP1|PDGFRA|PGR|PTEN|TGFB1|SIRT1,-2.4,cluster_1_x_name
TRRUST,34,TRR01277,Regulated by: STAT3,,-3.9,6.4,5.7,30244,161,207,7,3.4,1.3,595|596|1026|4988|5728|7040|50507,CCND1|BCL2|CDKN1A|OPRM1|PTEN|TGFB1|NOX4,-2.4,cluster_1_x_name
DisGeNET,35,C0020557,Hypertriglyceridemia,,-3.9,4.3,5.1,30244,340,207,10,4.8,1.5,154|348|857|4846|6720|6833|6934|7040|9213|9635,ADRB2|APOE|CAV1|NOS3|SREBF1|ABCC8|TCF7L2|TGFB1|XPR1|CLCA2,-2.4,cluster_1_x_name
DisGeNET,35,C0002893,Refractory anemias,,-3.9,4.3,5.1,30244,340,207,10,4.8,1.5,59|348|595|596|1544|2099|2697|5728|7040|9213,ACTA2|APOE|CCND1|BCL2|CYP1A2|ESR1|GJA1|PTEN|TGFB1|XPR1,-2.4,cluster_1_x_name
DisGeNET,35,C0022680,Polycystic Kidney Diseases,,-3.9,4.8,5.2,30244,276,207,9,4.3,1.4,358|596|1026|4846|5587|7040|8842|9033|55107,AQP1|BCL2|CDKN1A|NOS3|PRKD1|TGFB1|PROM1|PKD2L1|ANO1,-2.4,cluster_1_x_name
DisGeNET,35,C0021125,Impulsive Behavior,,-3.9,4.8,5.2,30244,276,207,9,4.3,1.4,1106|2904|3643|4988|5530|5970|6857|22906|79068,CHD2|GRIN2B|INSR|OPRM1|PPP3CA|RELA|SYT1|TRAK1|FTO,-2.4,cluster_1_x_name
DisGeNET,35,C0276275,Disease due to Parvoviridae,,-3.9,10,6.5,30244,71,207,5,2.4,1.1,857|1398|5970|6857|7040,CAV1|CRK|RELA|SYT1|TGFB1,-2.4,cluster_1_x_name
DisGeNET,35,C1402294,Primary Lesion,,-3.9,10,6.5,30244,71,207,5,2.4,1.1,595|2099|2335|2346|8842,CCND1|ESR1|FN1|FOLH1|PROM1,-2.4,cluster_1_x_name
DisGeNET,35,C0278689,Recurrent ovarian cancer,,-3.9,10,6.5,30244,71,207,5,2.4,1.1,2099|2669|5241|7525|8842,ESR1|GEM|PGR|YES1|PROM1,-2.4,cluster_1_x_name
DisGeNET,35,C0677659,Gastro-esophageal reflux disease with esophagitis,,-3.9,10,6.5,30244,71,207,5,2.4,1.1,348|1398|1557|2099|4650,APOE|CRK|CYP2C19|ESR1|MYO9B,-2.4,cluster_1_x_name
DisGeNET,35,C0280631,Leiomyosarcoma of uterus,,-3.9,10,6.5,30244,71,207,5,2.4,1.1,596|898|2099|5241|5728,BCL2|CCNE1|ESR1|PGR|PTEN,-2.4,cluster_1_x_name
DisGeNET,35,C0280783,Juvenile Pilocytic Astrocytoma,,-3.9,15,7.4,30244,38,207,4,1.9,0.96,596|2099|2260|5728,BCL2|ESR1|FGFR1|PTEN,-2.4,cluster_1_x_name
DisGeNET,35,C0035112,Reoviridae Infections,,-3.9,15,7.4,30244,38,207,4,1.9,0.96,1544|3663|5970|6857,CYP1A2|IRF5|RELA|SYT1,-2.4,cluster_1_x_name
DisGeNET,35,C0206717,Olfactory Neuroblastoma,,-3.9,15,7.4,30244,38,207,4,1.9,0.96,595|596|1026|1031,CCND1|BCL2|CDKN1A|CDKN2C,-2.4,cluster_1_x_name
DisGeNET,35,C0151718,Hypocholesterolemia,,-3.9,7.8,6,30244,113,207,6,2.9,1.2,857|1398|4846|5747|6720|9213,CAV1|CRK|NOS3|PTK2|SREBF1|XPR1,-2.4,cluster_1_x_name
DisGeNET,35,C1961112,Heart Decompensation,,-3.9,7.8,6,30244,113,207,6,2.9,1.2,4846|4881|5156|8204|23411|50507,NOS3|NPR1|PDGFRA|NRIP1|SIRT1|NOX4,-2.4,cluster_1_x_name
Transcription Factor Targets,16,M822,YTATTTTNR MEF2 02,,-3.9,3.1,4.6,30244,715,207,15,7.2,1.8,406|463|595|1026|1106|1500|2904|3767|4624|5156|8204|29763|55107|117584|152831,BMAL1|ZFHX3|CCND1|CDKN1A|CHD2|CTNND1|GRIN2B|KCNJ11|MYH6|PDGFRA|NRIP1|PACSIN3|ANO1|RFFL|KLB,-2.4,cluster_1_x_name
DisGeNET,35,C0018790,Cardiac Arrest,,-3.9,3.9,4.9,30244,410,207,11,5.3,1.6,154|348|596|1026|1398|2099|5241|6833|10060|50507|51422,ADRB2|APOE|BCL2|CDKN1A|CRK|ESR1|PGR|ABCC8|ABCC9|NOX4|PRKAG2,-2.4,cluster_1_x_name
DisGeNET,35,C0038379,Strabismus,,-3.9,3.1,4.6,30244,716,207,15,7.2,1.8,51|1855|2260|2697|5728|6237|6497|6833|6857|8289|22808|23327|56992|64116|150094,ACOX1|DVL1|FGFR1|GJA1|PTEN|RRAS|SKI|ABCC8|SYT1|ARID1A|MRAS|NEDD4L|KIF15|SLC39A8|SIK1,-2.4,cluster_1_x_name
DisGeNET,35,C1333394,Endometrial intraepithelial neoplasia,,-3.9,29,9.1,30244,15,207,3,1.4,0.83,596|4292|5728,BCL2|MLH1|PTEN,-2.4,cluster_1_x_name
DisGeNET,35,C1656427,Early onset schizophrenia,,-3.9,29,9.1,30244,15,207,3,1.4,0.83,348|2904|6625,APOE|GRIN2B|SNRNP70,-2.4,cluster_1_x_name
DisGeNET,35,C0235419,Hyperuricemic nephropathy,,-3.9,29,9.1,30244,15,207,3,1.4,0.83,2335|4088|7369,FN1|SMAD3|UMOD,-2.4,cluster_1_x_name
DisGeNET,35,C4049259,Hormone refractory breast cancer,,-3.9,29,9.1,30244,15,207,3,1.4,0.83,596|857|2099,BCL2|CAV1|ESR1,-2.4,cluster_1_x_name
DisGeNET,35,C1847425,Abnormal oral glucose tolerance,,-3.9,29,9.1,30244,15,207,3,1.4,0.83,3767|6523|6833,KCNJ11|SLC5A1|ABCC8,-2.4,cluster_1_x_name
DisGeNET,35,C0202117,Low density lipoprotein cholesterol measurement,,-3.9,3.6,4.8,30244,483,207,12,5.8,1.6,348|406|1785|2099|3672|4035|5241|5581|6934|7049|8289|51422,APOE|BMAL1|DNM2|ESR1|ITGA1|LRP1|PGR|PRKCE|TCF7L2|TGFBR3|ARID1A|PRKAG2,-2.4,cluster_1_x_name
DisGeNET,35,C0018378,Guillain-Barre Syndrome,,-3.9,6.3,5.6,30244,163,207,7,3.4,1.3,348|1398|2099|2346|4846|5587|7040,APOE|CRK|ESR1|FOLH1|NOS3|PRKD1|TGFB1,-2.3,cluster_1_x_name
DisGeNET,35,C0410158,Muscle damage,,-3.9,6.3,5.6,30244,163,207,7,3.4,1.3,51|348|595|1398|5970|6857|7040,ACOX1|APOE|CCND1|CRK|RELA|SYT1|TGFB1,-2.3,cluster_1_x_name
DisGeNET,35,C1840311,Laryngeal cleft,,-3.9,10,6.5,30244,72,207,5,2.4,1.1,1557|3643|5728|7040|7094,CYP2C19|INSR|PTEN|TGFB1|TLN1,-2.3,cluster_1_x_name
DisGeNET,35,C4275242,Sudden sensorineural hearing loss,,-3.9,10,6.5,30244,72,207,5,2.4,1.1,348|857|1843|2099|4846,APOE|CAV1|DUSP1|ESR1|NOS3,-2.3,cluster_1_x_name
DisGeNET,35,C0206669,Hepatocellular Adenoma,,-3.9,7.7,5.9,30244,114,207,6,2.9,1.2,1544|3767|5728|6720|6833|7040,CYP1A2|KCNJ11|PTEN|SREBF1|ABCC8|TGFB1,-2.3,cluster_1_x_name
DisGeNET,35,C0031511,Pheochromocytoma,,-3.9,4.2,5,30244,344,207,10,4.8,1.5,595|596|1031|2260|2335|3643|4292|5728|6857|10266,CCND1|BCL2|CDKN2C|FGFR1|FN1|INSR|MLH1|PTEN|SYT1|RAMP2,-2.3,cluster_1_x_name
DisGeNET,35,C0278840,Childhood Diffuse Large Cell Lymphoma,,-3.8,15,7.3,30244,39,207,4,1.9,0.96,595|596|4292|4507,CCND1|BCL2|MLH1|MTAP,-2.3,cluster_1_x_name
DisGeNET,35,C0278762,Adult Diffuse Large Cell Lymphoma,,-3.8,15,7.3,30244,39,207,4,1.9,0.96,595|596|4292|4507,CCND1|BCL2|MLH1|MTAP,-2.3,cluster_1_x_name
DisGeNET,35,C1298820,Aneurysm of aortic root,,-3.8,15,7.3,30244,39,207,4,1.9,0.96,59|1584|4088|7049,ACTA2|CYP11B1|SMAD3|TGFBR3,-2.3,cluster_1_x_name
DisGeNET,35,C0040028,"Thrombocythemia, Essential",,-3.8,5.3,5.3,30244,220,207,8,3.9,1.3,595|596|842|4773|4846|5156|7040|8170,CCND1|BCL2|CASP9|NFATC2|NOS3|PDGFRA|TGFB1|SLC14A2,-2.3,cluster_1_x_name
DisGeNET,35,C0333873,Squamous intraepithelial lesion,,-3.8,10,6.4,30244,73,207,5,2.4,1.1,596|5728|7040|8289|23411,BCL2|PTEN|TGFB1|ARID1A|SIRT1,-2.3,cluster_1_x_name
DisGeNET,35,C0239849,Harlequin Fetus,,-3.8,10,6.4,30244,73,207,5,2.4,1.1,596|2260|3767|5970|8842,BCL2|FGFR1|KCNJ11|RELA|PROM1,-2.3,cluster_1_x_name
DisGeNET,35,C3272841,MUTYH-Associate Polyposis,,-3.8,10,6.4,30244,73,207,5,2.4,1.1,1605|2335|3663|4507|60312,DAG1|FN1|IRF5|MTAP|AFAP1,-2.3,cluster_1_x_name
DisGeNET,35,C1865014,Long philtrum,,-3.8,4.7,5.1,30244,282,207,9,4.3,1.4,1855|2260|2697|3767|5728|6497|6833|8289|10060,DVL1|FGFR1|GJA1|KCNJ11|PTEN|SKI|ABCC8|ARID1A|ABCC9,-2.3,cluster_1_x_name
Transcription Factor Targets,16,M5959,IK1 01,,-3.8,4.7,5.1,30244,282,207,9,4.3,1.4,1031|1655|2904|4035|5529|8289|8554|10174|10783,CDKN2C|DDX5|GRIN2B|LRP1|PPP2R5E|ARID1A|PIAS1|SORBS3|NEK6,-2.3,cluster_1_x_name
DisGeNET,35,C2931456,"Prostate cancer, familial",,-3.8,7.6,5.9,30244,116,207,6,2.9,1.2,596|4292|4650|5728|6934|23331,BCL2|MLH1|MYO9B|PTEN|TCF7L2|TTC28,-2.3,cluster_1_x_name
DisGeNET,35,C0393591,AICARDI-GOUTIERES SYNDROME,,-3.8,7.6,5.9,30244,116,207,6,2.9,1.2,595|596|842|887|1398|2309,CCND1|BCL2|CASP9|CCKBR|CRK|FOXO3,-2.3,cluster_1_x_name
DisGeNET,35,C0239234,Low set ears,,-3.8,3.6,4.8,30244,489,207,12,5.8,1.6,51|1605|1855|2260|2697|3643|5728|6497|8289|22808|56992|64116,ACOX1|DAG1|DVL1|FGFR1|GJA1|INSR|PTEN|SKI|ARID1A|MRAS|KIF15|SLC39A8,-2.3,cluster_1_x_name
DisGeNET,35,C0235874,Disease Exacerbation,,-3.8,6.2,5.5,30244,166,207,7,3.4,1.3,348|595|596|898|2099|2697|5728,APOE|CCND1|BCL2|CCNE1|ESR1|GJA1|PTEN,-2.3,cluster_1_x_name
DisGeNET,35,C0038436,Post-Traumatic Stress Disorder,,-3.8,3.9,4.9,30244,417,207,11,5.3,1.6,154|348|596|842|1844|2099|4035|4988|6581|9033|23411,ADRB2|APOE|BCL2|CASP9|DUSP2|ESR1|LRP1|OPRM1|SLC22A3|PKD2L1|SIRT1,-2.3,cluster_1_x_name
DisGeNET,35,C0162429,Malnutrition,,-3.8,3.9,4.9,30244,417,207,11,5.3,1.6,348|2346|4292|5241|6523|7040|8170|23411|50507|64116|84444,APOE|FOLH1|MLH1|PGR|SLC5A1|TGFB1|SLC14A2|SIRT1|NOX4|SLC39A8|DOT1L,-2.3,cluster_1_x_name
DisGeNET,35,C0027092,Myopia,,-3.8,3.6,4.8,30244,490,207,12,5.8,1.6,51|358|406|1129|1605|2697|4035|4053|5728|6497|6934|7040,ACOX1|AQP1|BMAL1|CHRM2|DAG1|GJA1|LRP1|LTBP2|PTEN|SKI|TCF7L2|TGFB1,-2.3,cluster_1_x_name
DisGeNET,35,C1840264,IMMUNE SUPPRESSION,,-3.8,5.3,5.3,30244,222,207,8,3.9,1.3,154|596|1843|2309|4088|5728|7040|26577,ADRB2|BCL2|DUSP1|FOXO3|SMAD3|PTEN|TGFB1|PCOLCE2,-2.3,cluster_1_x_name
Cell Type Signatures,7,M39117,AIZARANI LIVER C13 LSECS 2,,-3.8,4.6,5.1,30244,283,207,9,4.3,1.4,2260|3643|4846|4881|7049|9351|10266|23166|81619,FGFR1|INSR|NOS3|NPR1|TGFBR3|NHERF2|RAMP2|STAB1|TSPAN14,-2.3,cluster_1_x_name
DisGeNET,35,C0022572,keratoacanthoma,,-3.8,9.9,6.3,30244,74,207,5,2.4,1.1,595|596|1026|4292|7040,CCND1|BCL2|CDKN1A|MLH1|TGFB1,-2.3,cluster_1_x_name
DisGeNET,35,C1518922,peak expiratory flow (procedure),,-3.8,9.9,6.3,30244,74,207,5,2.4,1.1,154|3672|4035|5287|56913,ADRB2|ITGA1|LRP1|PIK3C2B|C1GALT1,-2.3,cluster_1_x_name
DisGeNET,35,C1511789,Desmoplastic,,-3.8,7.5,5.8,30244,117,207,6,2.9,1.2,857|2099|2335|4507|7040|8842,CAV1|ESR1|FN1|MTAP|TGFB1|PROM1,-2.3,cluster_1_x_name
DisGeNET,35,C0684337,Ewings sarcoma-primitive neuroectodermal tumor (PNET),,-3.8,7.5,5.8,30244,117,207,6,2.9,1.2,595|596|2696|5156|5728|6857,CCND1|BCL2|GIPR|PDGFRA|PTEN|SYT1,-2.3,cluster_1_x_name
DisGeNET,35,C0428908,Sinus Node Dysfunction (disorder),,-3.8,15,7.2,30244,40,207,4,1.9,0.96,2697|4624|6546|7040,GJA1|MYH6|SLC8A1|TGFB1,-2.3,cluster_1_x_name
DisGeNET,35,C0751587,CADASIL Syndrome,,-3.8,15,7.2,30244,40,207,4,1.9,0.96,348|1855|2335|7040,APOE|DVL1|FN1|TGFB1,-2.3,cluster_1_x_name
DisGeNET,35,C0238052,"Xanthomatosis, Cerebrotendinous",,-3.8,15,7.2,30244,40,207,4,1.9,0.96,1593|9213|23411|79068,CYP27A1|XPR1|SIRT1|FTO,-2.3,cluster_1_x_name
Transcription Factor Targets,16,M29968,FOXE1 TARGET GENES,,-3.8,3,4.6,30244,728,207,15,7.2,1.8,406|595|1106|2309|4650|5571|5596|6625|7514|8289|8412|8503|10614|81570|259230,BMAL1|CCND1|CHD2|FOXO3|MYO9B|PRKAG1|MAPK4|SNRNP70|XPO1|ARID1A|BCAR3|PIK3R3|HEXIM1|CLPB|SGMS1,-2.3,cluster_1_x_name
Transcription Factor Targets,16,M14357,TATA C,,-3.8,4.6,5.1,30244,285,207,9,4.3,1.4,658|1106|1655|4773|5529|5571|6558|27347|29763,BMPR1B|CHD2|DDX5|NFATC2|PPP2R5E|PRKAG1|SLC12A2|STK39|PACSIN3,-2.3,cluster_1_x_name
Transcription Factor Targets,16,M8826,FAC1 01,,-3.8,5.2,5.3,30244,224,207,8,3.9,1.3,744|5571|5868|6934|8503|10174|29789|84181,MPPED2|PRKAG1|RAB5A|TCF7L2|PIK3R3|SORBS3|OLA1|CHD6,-2.3,cluster_1_x_name
DisGeNET,35,C1863051,ALZHEIMER DISEASE 2,,-3.8,27,8.8,30244,16,207,3,1.4,0.83,348|2335|4035,APOE|FN1|LRP1,-2.3,cluster_1_x_name
DisGeNET,35,C0205874,"Papilloma, Squamous Cell",,-3.8,27,8.8,30244,16,207,3,1.4,0.83,595|1026|7040,CCND1|CDKN1A|TGFB1,-2.3,cluster_1_x_name
DisGeNET,35,C0041972,Urethral Obstruction,,-3.8,27,8.8,30244,16,207,3,1.4,0.83,2335|2697|7040,FN1|GJA1|TGFB1,-2.3,cluster_1_x_name
